OBJECTID_1,FDate,GNIS_ID,GNIS_Name,ReachCode,FType,FCode,SepticLoad,Developed,Agricultur,Forest,TotalLoad,wsAcres,LakeAcres,LkAreaLoad,PtSource,BasinName,BasNumber,Shape_Leng,NHDshort,Resolution,LakeID,FIN,County,Type,Water,Alt_Name,Beach,M_BAS_NAME,BASIN_NAME,LocationID,PWS,Class,PWL_ID,LocName,Lat,Long,AnthroLoad,YearSample,OBJECTID_12,PWL_ID_1,WIN,NAME,DESCRIPT,BASIN,WBTYPE,LGTH_AREA,WSUP_USEASMT,WSUP_DCMT,SHEL_USEASMT,SHEL_DCMT,BATH_USEASMT,BATH_DCMT,RECR_USEASMT,RECR_DCMT,CONS_USEASMT,CONS_DCMT,AQAT_USEASMT,AQAT_DCMT,HABH_USEASMT,AEST_USEASMT,WBCATGRY,MGMTSTAT,UPDATE_YR,FACT_SHEET,SHAPE_AREA_1,Shape_Length,Shape_Area
381,4/12/2012 0:00:00,00967778,Treasure Lake,02040104002175,390,39004,7.350743000000000,15.293160000000000,0.000000000000000,5.826736000000000,28.470600000000001,134.039999999999990,46.265599999999999,0.615373819860000,0.000000000000000,Delaware River Basin,14,0.025449454452400,04002175,2,1402TRE0039,D-1-35-1-P39,Sullivan,Lake,Treasure Lake, ,No,Delaware River Basin,Neversink,1402TRE0039_C,No,B,1402-0048,Treasure Lake Centroid,41.6106987,-74.5904999,0.489431975380000,2004,1214,1402-0048,D- 1-35-P39,Treasure Lake,entire lake,Delaware River,L,44.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1402-0048.pdf,180608.657192555980000,0.025449454452424,0.000020239772427
382,4/12/2012 0:00:00,00962988,Round Pond,02040104002064,390,39011,0.000000000000000,1.902046000000000,0.000000000000000,16.568390000000001,18.470400000000001,191.782000000000010,20.582999999999998,0.897363649610000,0.000000000000000,Delaware River Basin,14,0.012508621020900,04002064,2,1402ROU0065,D-1-83-1-P65,Ulster,Lake,Round Pond, ,No,Delaware River Basin,Neversink,1402ROU0065_DH,No,CT,1402-0064,ROUND POND (ULSTER),41.9393005,-74.5857010,0.092406840600000, ,2071,1402-0064,D- 1-83-1-P65,Round Pond,entire lake,Delaware River,L,20.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,3/29/2010 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/1402-0064.pdf,81989.331754849205000,0.012508621020897,0.000009049926253
383,4/12/2012 0:00:00, , ,02040104002255,390,39004,0.000000000000000,4.400697000000000,0.000000000000000,8.762343000000000,13.163000000000000,139.140999999999990,45.904699999999998,0.286747108680000,0.000000000000000,Delaware River Basin,14,0.026116469821100,04002255,2,1402UWB0019A,D-1-12-9-P19A,Orange,Lake,Unnamed Water, ,No,Delaware River Basin,Neversink,1402UWB0019A_C,No,A,1402-0036,Unnamed Water Centroid,41.4897995,-74.5385971,0.095865063930000, ,1640,1402-0036,D- 1-12- 9-P19a,Otisville Reservoir,entire lake,Delaware River,L,42.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/1402-0036.pdf,172141.870437509000000,0.026116469821116,0.000020044756643
384,8/4/2009 0:00:00,00957358,Millsite Lake,04150303000596,390,39004,116.141734000000000,9.220789000000000,46.847400999999998,146.936046000000000,319.146000000000020,2238.230000000000000,486.605588674999980,0.655861704900000,0.000000000000000,St. Lawrence River Basin,09,0.138449517289000,03000596,2,0906MIL0055,SL-25-7-P1-8-P54-1-P55,Jefferson,Lake,Millsite Lake, ,Yes,St. Lawrence River Basin,Indian River,0906MIL0055_C,No,B,0906-0064,Millsite Lake Centroid,44.2921982,-75.7675018,0.353900485340000,2017,937,0906-0064,SL-25-  7/P1- 8- P54..P55,Millsite Lake,entire lake,Saint Lawrence River,L,473.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,Threatened,Known,UnAssessed,-,UnAssessed,-,Fair,UnAssessed,No Known Impact,Strategy Implementation Scheduled or Underway,3/18/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0906-0064.pdf,1917711.621950780000000,0.138449517288954,0.000222200036564
385,8/4/2009 0:00:00,00979953,Muskellunge Lake,04150303000593,390,39009,16.171634000000001,2.811720000000000,54.825803999999998,199.888177000000010,273.697000000000000,2512.070000000000200,285.812551644999990,0.957611320510000,0.000000000000000,St. Lawrence River Basin,09,0.119833134037000,03000593,2,0906MUS0008,SL-25-7-P1-3-11-P8,Jefferson,Lake,Muskellunge Lake, ,No,St. Lawrence River Basin,Indian River,0906MUS0008_C,No,C,0906-0037,Muskellunge Lake Centroid,44.3004990,-75.6890030,0.258242063110000, ,1432,0906-0037,SL-25-  7/P1- 3-11-P 8,Muskellunge Lake,entire lake,Saint Lawrence River,L,270,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0906-0037.pdf,1092576.546269770000000,0.119833134037408,0.000130527390735
386,5/11/2009 0:00:00,00962978,Round Lake,04150305004421,390,39009,2.940297000000000,159.700999000000000,0.000000000000000,3670.376589000000000,3833.020000000000000,42123.099999999999000,753.009519544000000,5.090264843290000,0.000000000000000,St. Lawrence River Basin,09,0.181957577975000,05004421,2,0903ROU0118,SL-1-P109-11-2-P118,Hamilton,Lake,Round Lake, ,No,St. Lawrence River Basin,Raquette River,0903ROU0118_C,No,D,0903-0130,Round Lake Centroid,44.0703011,-74.5847015,0.215991175120000, ,668,0903-0130,SL- 1-P109-11- 2-P118,Round Lake,entire lake,Saint Lawrence River,L,744.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,1/23/2009 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0130.pdf,3012810.137718759900000,0.181957577974533,0.000342603730720
387,5/11/2009 0:00:00,00965425,Slim Pond,04150305004663,390,39009,0.000000000000000,33.687483000000000,0.000000000000000,780.537976999999960,814.225000000000020,8487.639999999999400,244.877185429000010,3.325036011710000,0.000000000000000,St. Lawrence River Basin,09,0.195361531582000,05004663,2,0903SLI0260,SL-1-P241-27-P260,Hamilton,Lake,Slim Pond, ,No,St. Lawrence River Basin,Raquette River,0903SLI0260_C,No,D,0903-0189,Slim Pond Centroid,44.0161018,-74.5400009,0.137567013200000, ,1120,0903-0189,"SL- 1-P109..P241-27-P260,P264","Slim Pond, Stony Pond",total area of both lakes,Saint Lawrence River,L,354.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0189.pdf,1434840.323494019900000,0.195361531582081,0.000111310373567
388,5/11/2009 0:00:00,00965849,South Pond,04150305001515,390,39009,2.940297000000000,68.184222000000005,0.000000000000000,1267.848805000000100,1338.970000000000000,13594.100000000000000,431.540944704000030,3.102772379850000,0.000000000000000,St. Lawrence River Basin,09,0.120632875816000,05001515,2,0903SOU0245,SL-1-P241-22-P245,Hamilton,Lake,South Pond, ,No,St. Lawrence River Basin,Raquette River,0903SOU0245_C,No,C,0903-0005,South Pond Centroid,43.9138985,-74.4527969,0.164807524920000, ,568,0903-0005,SL- 1-P109..P241-22-P245,South Pond,entire lake,Saint Lawrence River,L,431.9,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Impaired,Known,Impaired,Known,UnAssessed,UnAssessed,Impaired,Verification of Sources Needed,12/29/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0903-0005.pdf,1747903.486529350000000,0.120632875816226,0.000195829163743
389,5/11/2009 0:00:00,00975987,Blake Falls Reservoir,04150305001565,390,39009,1770.058833999999900,2647.559732000000200,181.379393999999990,52059.572364000000000,97753.899999999994000,579005.000000000000000,630.788096120999970,154.971000000000000,41095.349999999999000,St. Lawrence River Basin,09,0.304410792026000,05001565,2,0903BLA0029A,SL-1-P29A,St Lawrence,Lake,Blake Falls Reservoir, ,Yes,St. Lawrence River Basin,Raquette River,0903BLA0029A_C,No,B,0903-0072,Blake Falls Reservoir Centroid,44.4813995,-74.7561035,72.440100000000001,2014,1526,0903-0072,SL- 1 (portion  5f)/P29a,Blake Falls Reservoir,entire reservoir,Saint Lawrence River,L,640.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0903-0072.pdf,2591399.791019300000000,0.304410792025912,0.000288988329200
390,9/7/2009 0:00:00,00968303,Upper Saint Regis Lake,04150306002952,390,39004,24.992525000000001,27.331576999999999,0.000000000000000,338.195315999999990,390.519000000000010,4442.829999999999900,719.886514645000030,0.542473584450000,0.000000000000000,St. Lawrence River Basin,09,0.214797112571000,06002952,2,0902USA0265,SLC-32-P257A-5-P264-1-P265,Franklin,Lake,Upper Saint Regis Lake, ,No,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,0902USA0265_C,No,AA,0902-0159,Upper Saint Regis Lake Centroid,44.4075012,-74.2779007,0.072683239560000,2002,1197,0902-0159,"SL(C)-32-P257a- 5-P264,P265","Spitfire Lake, Upper Saint Regis Lake",total area of both lakes,Saint Lawrence River,L,978.2,UnAssessed,-,N/A,-,Threatened,Suspected,Threatened,Suspected,UnAssessed,-,UnAssessed,-,Unknown,Unknown,No Known Impact,Funding for Strategy Implementation Needed,5/24/2016 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0902-0159.pdf,3958603.745213959800000,0.214797112571330,0.000329372022047
391,8/4/2009 0:00:00,00971714,Lake of the Woods,04150303000591,390,39009,74.977575000000002,3.880883000000000,19.848708999999999,42.232716000000003,140.940000000000000,696.354000000000040,180.230853712000000,0.781996423460000,0.000000000000000,St. Lawrence River Basin,09,0.071045373840600,03000591,2,0906OTH0009,SL-25-7-P1-3-18-P9,Jefferson,Lake,Lake of the Woods, ,No,St. Lawrence River Basin,Indian River,0906OTH0009_C,No,C,0906-0038,Lake Of The Woods Centroid,44.3153992,-75.7277985,0.547671400140000,2017,1243,0906-0038,SL-25-  7/P1- 3-17-P 9,Lake of the Woods,entire lake,Saint Lawrence River,L,168.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,No Known Impact,,11/13/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0906-0038.pdf,681578.079848572030000,0.071045373840611,0.000082333944487
392,8/4/2009 0:00:00,00976695,Mud Lake,04150303000588,390,39004,0.000000000000000,4.684232000000000,6.521719000000000,38.896797999999997,50.102699999999999,462.425999999999990,44.381162769600003,1.128919250270000,0.000000000000000,St. Lawrence River Basin,09,0.035906646737100,03000588,2,0906MUD0005,SL-25-7-P1-3-4-1-P5,St Lawrence,Lake,Mud Lake, ,No,St. Lawrence River Basin,Indian River,0906MUD0005_C,No,C,0906-0036,Mud Lake Centroid,44.3698997,-75.5998001,0.252492303060000, ,1431,0906-0036,SL-25-  7/P1- 3- 4-P 5,Mud Lake,entire lake,Saint Lawrence River,L,16.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0906-0036.pdf,66308.473331193003000,0.035906646737063,0.000020293331919
393,7/8/2009 0:00:00,00976777,Osborn Lake,04150302001434,390,39009,5.880594000000000,28.353484000000002,242.076413000000000,209.050829999999990,485.360999999999990,2796.070000000000200,22.201101054500000,21.861999999999998,0.000000000000000,St. Lawrence River Basin,09,0.013369302229000,02001434,2,0905OSB0060,SL-25-13-1-2-P60,St Lawrence,Lake,Osborn Lake, ,No,St. Lawrence River Basin,Oswegatchie River,0905OSB0060_C,No,C,0905-0118,Osborn Lake Centroid,44.4777985,-75.4302979,12.445800000000000, ,1149,0905-0118,SL-25- 13- 1- 1-P4a,Osborn Lake,entire lake,Saint Lawrence River,L,18,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0118.pdf,72805.979817641506000,0.013369302228988,0.000010170351274
394,8/4/2009 0:00:00,00945157,Bullhead Pond,04150303000658,390,39009,10.291040000000001,0.000000000000000,0.000000000000000,37.317796999999999,47.608800000000002,432.815000000000000,50.582432135200001,0.941212887370000,0.000000000000000,St. Lawrence River Basin,09,0.023321627156200,03000658,2,0906BUL0030,SL-25-P30,Lewis,Lake,Bullhead Pond, ,No,St. Lawrence River Basin,Indian River,0906BUL0030_C,No,C,0906-0052,Bullhead Pond Centroid,44.1258011,-75.4067993,0.203450141990000, ,491,0906-0052,SL-25-  7/P1- 3-55-P24..P30,Bullhead Pond,entire lake,Saint Lawrence River,L,50.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0906-0052.pdf,203948.347756864010000,0.023321627156180,0.000023035275648
395,7/8/2009 0:00:00,00970386,Mud Pond,04150302001642,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,5.426426000000000,5.426426000000000,74.106099999999998,23.314385053399999,0.232750123480000,0.000000000000000,St. Lawrence River Basin,09,0.026086293530800,02001642,2,0905MUD0104,SL-25-73-16-1-P104,Lewis,Lake,Mud Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905MUD0104_C,No,D,0905-0137,Mud Pond Centroid,44.1636009,-75.3751984,0.000000000000000, ,1250,0905-0137,"SL-25- 73-16-P104,P27,P105","Mud Pond, Duck Pond, Green Pond",total area of all three lakes,Saint Lawrence River,L,45.5,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0137.pdf,183914.224013416010000,0.026086293530776,0.000010624154475
396,8/4/2009 0:00:00,00976461,Huckleberry Lake,04150304000846,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,42.343913000000001,42.343899999999998,552.514000000000010,89.465467057500007,0.473298965430000,0.000000000000000,St. Lawrence River Basin,09,0.068258446148400,04000846,2,0904HUC0291,SL-2-25-3-12-P291,St Lawrence,Lake,Huckleberry Lake, ,No,St. Lawrence River Basin,Grass River,0904HUC0291_C,No,D,0904-0026,Huckleberry Lake Centroid,44.3245010,-75.3364029,-0.000000145307000, ,1177,0904-0026,SL- 2-25- 3-12-P291,Huckleberry Lake,entire lake,Saint Lawrence River,L,61.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0904-0026.pdf,249660.982417398020000,0.068258446148443,0.000040878068808
397,7/8/2009 0:00:00,00958652,Norman Pond,04150302001707,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,3.891904000000000,3.891904000000000,47.750599999999999,9.115850139380001,0.426938128700000,0.000000000000000,St. Lawrence River Basin,09,0.008595673210920,02001707,2,0905NOR0148,SL-25-P148,Lewis,Lake,Norman Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905NOR0148_C,No,D,0905-0154,Norman Pond Centroid,44.0676994,-75.2966003,0.000000000000000, ,838,0905-0154,SL-25- 73-26- 2-P148,Norman Pond,entire lake,Saint Lawrence River,L,8.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0154.pdf,33754.902369581505000,0.008595673210915,0.000004147406222
398,7/8/2009 0:00:00,00976149,Clear Lake,04150302001501,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,6.249285000000000,6.249285000000000,110.190000000000000,44.928755575899999,0.139093213690000,0.000000000000000,St. Lawrence River Basin,09,0.028016242553000,02001501,2,0905CLE0249,SL-25-75-1A-P249,St Lawrence,Lake,Clear Lake, ,No,St. Lawrence River Basin,Oswegatchie River,0905CLE0249_C,No,CT,0905-0169,Clear Lake Centroid,44.2762985,-75.2922974,0.000000000000000, ,805,0905-0169,"SL-25- 75-P249,P252","Clear Lake, Beaver Lake",total area of both lakes,Saint Lawrence River,L,40.1,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0169.pdf,162326.147898473020000,0.028016242552959,0.000020512538269
399,7/8/2009 0:00:00,00946827,Clear Pond,04150302001771,390,39004,1.470149000000000,0.000000000000000,0.000000000000000,5.448665000000000,6.918814000000000,63.199399999999997,8.928665419850001,0.774899010620000,0.000000000000000,St. Lawrence River Basin,09,0.009513798662750,02001771,2,0905CLE0230,SL-25-P230,Lewis,Lake,Clear Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905CLE0230_C,No,C,0905-0165,Clear Pond Centroid,43.9833984,-75.2249985,0.164654954670000, ,696,0905-0165,"SL-25- 73-P229,P230","French Pond, Clear Pond",total area of both lakes,Saint Lawrence River,L,29,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0165.pdf,117535.061242230000000,0.009513798662749,0.000004056567763
400,7/8/2009 0:00:00, , ,04150302001765,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,17.457968000000001,17.457999999999998,199.717000000000010,6.519767075490000,2.677698113730000,0.000000000000000,St. Lawrence River Basin,09,0.008955229035920,02001765,2,0905TWI0218,SL-25-73-39-P218,Lewis,Lake,Twin Ponds, ,No,St. Lawrence River Basin,Oswegatchie River,0905TWI0218_C,No,C,0905-0163,Twin Ponds Centroid,43.9897003,-75.2294998,0.000004908150000, ,1605,0905-0163,"SL-25- 73-39-P218,P219",Twin Ponds,total area of both lakes,Saint Lawrence River,L,19.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0163.pdf,77956.450228097601000,0.008955229035925,0.000002962435925
401,7/8/2009 0:00:00,00968066,Twin Ponds,04150302001768,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,14.077572000000000,14.077600000000000,159.002999999999990,14.663507214999999,0.960041263910000,0.000000000000000,St. Lawrence River Basin,09,0.011713714447200,02001768,2,0905TWI0219,SL-25-73-39-P219,Lewis,Lake,Twin Ponds, ,No,St. Lawrence River Basin,Oswegatchie River,0905TWI0219_C,No,C,0905-0163,Twin Ponds Centroid,43.9878006,-75.2235031,0.000001909500000, ,1605,0905-0163,"SL-25- 73-39-P218,P219",Twin Ponds,total area of both lakes,Saint Lawrence River,L,19.3,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0163.pdf,77956.450228097601000,0.011713714447229,0.000006662565707
402,1/11/2013 0:00:00,00962723,Rock Pond,04150302001755,390,39004,11.761188000000001,0.000000000000000,0.000000000000000,1591.388324000000000,1603.150000000000100,16365.700000000001000,18.860479588899999,85.000500000000002,0.000000000000000,St. Lawrence River Basin,09,0.014645814827000,02001755,2,0905ROC0231,SL-25-73-P231,Lewis,Lake,Rock Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905ROC0231_C,No,CT,0905-0166,Rock Pond Centroid,43.9958992,-75.1967010,0.623614895080000, ,798,0905-0166,"SL-25- 73..P231,P231a?","Rock Pond, Trout Lake",total area of both lakes,Saint Lawrence River,L,53.4,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0166.pdf,216242.794624275000000,0.014645814826980,0.000008570696198
403,7/8/2009 0:00:00,00957796,Mouldy Pond,04150302001695,390,39009,0.000000000000000,0.000000000000000,0.000000000000000,5.937933000000000,5.937933000000000,82.809600000000003,23.171150870000002,0.256264051510000,0.000000000000000,St. Lawrence River Basin,09,0.019051609525200,02001695,2,0905MOU0166,SL-25-73-26-11-P166,Lewis,Lake,Mouldy Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905MOU0166_C,No,C,0905-0160,Mouldy Pond Centroid,44.0603981,-75.1727982,0.000000000000000, ,1643,0905-0160,"SL-25- 73-26-11-P166,-13-P167","Mouldy Pond, Little Mouldy Pond",total area of both lakes,Saint Lawrence River,L,30.2,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0160.pdf,122035.119177005010000,0.019051609525194,0.000010540873393
404,7/8/2009 0:00:00, , ,04150302001586,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,7.339018000000000,7.339018000000000,87.459800000000001,12.511270671300000,0.586592536670000,0.000000000000000,St. Lawrence River Basin,09,0.014011960856500,02001586,2,0905GRE0125,SL-25-73-19-3-P125,St Lawrence,Lake,Greenwood Lake, ,No,St. Lawrence River Basin,Oswegatchie River,0905GRE0125_C,No,CT,0905-0144,Greenwood Lake Centroid,44.1791992,-75.1701965,0.000000000000000, ,790,0905-0144,"SL-25- 73-19- 3- 8-P124,P125","Mud Pond, Greenwood Lake",total area of both lakes,Saint Lawrence River,L,15.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,UnAssessed,UnAssessed,,,https://www.dec.ny.gov/data/WQP/PWL/0905-0144.pdf,63144.110207406302000,0.014011960856497,0.000005702878747
405,7/8/2009 0:00:00,00945056,Buck Pond,04150302001740,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,7.183342000000000,7.183342000000000,83.829200000000000,11.216863074800001,0.640405606460000,0.000000000000000,St. Lawrence River Basin,09,0.012814194736300,02001740,2,0905BUC0246,SL-25-73-46-P246,Herkimer,Lake,Buck Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905BUC0246_C,No,D,0905-0038,Buck Pond Centroid,43.9954987,-75.0664978,0.000000000000000, ,618,0905-0038,SL-25- 73..P240 thru 247,"Desert, Jakes, Buck, Hog Ponds, more",total area of all four lakes,Saint Lawrence River,L,46.6,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0905-0038.pdf,188388.093975914000000,0.012814194736256,0.000005097227874
406,7/8/2009 0:00:00,00955975,Loon Hollows Pond,04150302001762,390,39004,0.000000000000000,0.000000000000000,0.000000000000000,13.187994000000000,13.188000000000001,151.008000000000010,19.604929312599999,0.672687658790000,0.000000000000000,St. Lawrence River Basin,09,0.016192735154500,02001762,2,0905LOO0186,SL-25-73-26-38-P186,Herkimer,Lake,Loon Hollow Pond, ,No,St. Lawrence River Basin,Oswegatchie River,0905LOO0186_C,No,CT,0905-0035,Loon Hollow Pond Centroid,43.9636002,-75.0426025,0.000000306050000, ,942,0905-0035,SL-25- 73-26-38-P179 thru P186,"Gregg Lake, Green, Twin, Loon Hollow Pds",total area of all four lakes,Saint Lawrence River,L,34.7,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,UnAssessed,-,Precluded,Known,UnAssessed,UnAssessed,Impaired,,9/5/2008 0:00:00,https://www.dec.ny.gov/data/WQP/PWL/0905-0035.pdf,140549.189393637990000,0.016192735154485,0.000008904240643
